Southern New OrleansSouthern Miss11-10,11/10/17,Southern Miss (100%),36.06364286,102.1440729,69,79,0,290,70.17649804,-50.30148424
Florida MemorialFIU11-10,11/10/17,FIU (100%),36.79630846,101.6536489,47,70,0,329,69.91900332,-52.25976086
Cairn UniversityDelaware St.11-10,11/10/17,Delaware St. (100%),38.23986258,97.18834368,50,71,0,348,71.0960297,-56.95821409
Piedmont InternationalCoastal Carolina11-10,11/10/17,Coastal Carolina (100%),36.29172343,112.3967227,50,102,0,188,72.97684735,-42.32234487
Louisiana CollegeUTEP11-10,11/10/17,UTEP (100%),34.61497356,110.1163588,50,100,0,161,71.09348532,-41.76442187
Life PacificCal St. Northridge11-10,11/10/17,Cal St. Northridge (100%),40.56510833,110.0234925,50,76,0,326,76.22650087,-49.2832869
GreensboroNorth Carolina A&T11-10,11/10/17,North Carolina A&T (100%),38.24761275,100.6603648,80,104,0,338,68.16655178,-57.23514513
Antelope ValleySan Jose St.11-10,11/10/17,San Jose St. (100%),37.46421053,109.1534987,45,97,0,265,74.07093145,-45.73760962
UC RiversideCalifornia11-10,11/10/17,"California -10.2, 73-63 (82%)",63.19921876,73.39773413,74,66,263,150,69.66191409,31.48464579
Arkansas Pine BluffHawaii11-10,11/10/17,"Hawaii -16.1, 78-62 (91%)",61.67339995,77.7249006,70,82,345,214,70.6120888,12.99727721
Coppin St.Oregon11-10,11/10/17,"Oregon -31.3, 95-63 (98%)",63.34812148,94.68380779,54,70,339,34,71.73223823,26.01003854
Long Beach St.San Francisco11-10,11/10/17,"San Francisco -11.8, 81-69 (83%)",69.49645198,81.31004403,83,71,223,106,72.80467592,37.54223019
Georgia TechUCLA11-10,11/10/17,"UCLA -4.4, 81-76 (64%)",76.18330329,80.57170598,60,63,77,40,76.18330329,73.5424461
PennFairfield11-11,11/11/17,"Penn -0.2, 71-70 (51%)",70.67429858,70.46025759,72,80,143,220,71.0360388,56.47947025
Illinois St.Florida Gulf Coast11-11,11/11/17,"Florida Gulf Coast -4.1, 70-65 (65%)",65.45228141,69.50938432,87,98,126,116,67.84985919,52.10254761
CanisiusBuffalo11-11,11/11/17,"Buffalo -9.0, 81-72 (77%)",72.44988843,81.41530278,75,80,238,154,75.48747482,40.28278226
Siena HeightsWestern Michigan11-11,11/11/17,Western Michigan (100%),35.50042254,115.3581295,72,103,0,129,72.45447952,-39.40973452
IUPUIBradley11-11,11/11/17,"Bradley -9.0, 76-67 (78%)",67.22500173,76.18512644,53,68,206,128,72.02648444,39.67124892
Alabama A&MOhio11-11,11/11/17,"Ohio -23.0, 83-60 (96%)",60.34766752,83.38846371,53,61,350,162,70.53139808,8.881784181
DartmouthQuinnipiac11-11,11/11/17,"Quinnipiac -0.1, 75-74 (50%)",73.91994337,74.04667172,77,78,270,322,73.66282955,44.16477282
Coe CollegeDrake11-11,11/11/17,Drake (100%),37.21289819,114.1663377,54,101,0,193,72.33353788,-43.46116487
Saint Peter'sLa Salle11-11,11/11/17,"La Salle -7.6, 72-64 (76%)",64.0238959,71.64221685,40,61,180,108,66.44030472,41.18547685
Toccoa FallsAppalachian St.11-11,11/11/17,Appalachian St. (100%),37.33750339,110.9799614,34,135,0,246,74.22972841,-44.31790459
Ouachita BaptistLittle Rock11-11,11/11/17,Little Rock (100%),34.04288528,93.73549362,81,79,0,318,68.84253607,-52.74805349
Notre DameDePaul11-11,11/11/17,"Notre Dame -7.3, 79-72 (73%)",78.96329503,71.62229831,72,58,20,109,70.48411003,60.12702738
