rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
86,Iowa,B10,14-19,116.06146430736005,20,106.82396018821493,224,0.7218753692015879,86,14,19,4,14,4-14,0.6792143766216754,0.45605937613781766,0.8233215380491512,0.6792143766216754,0.45605937613781766,0.8233215380491512,0.6913020898497786,0.842986751742073,108.65928275708612,100.22609717650647,108.65928275708612,100.22609717650647,116.73245885572373,110.60167069603787,130.03077321557012,125.92781673935097,0.5911487347488902,12,-0.05079724656404916,1369.0,1495.0,1259.9499999999996,1.086551053613239,1.1865550220246839,0,0.2222222222222222,-5.745917470104235,121,290,71.38541571989514
87,Belmont,OVC,24-9,112.2562324915155,53,103.37353984301132,159,0.7207133335662076,87,24,9,15,3,15-3,0.445285734022853,0.5593124688940894,0.3447644949885819,0.445285734022853,0.5593124688940894,0.3447644949885819,0.8667665933424058,0.7788639121443164,103.03560823894463,105.0068304780199,103.03560823894463,105.0068304780199,113.68544066537731,103.69573291472551,114.88280946171938,98.77675600454798,0.850315515927298,4,0.01127205886824878,1431.0,1195.0,1215.4125,1.1773780506618123,0.9832052903849516,0,0.8333333333333334,-2.754036599439048,81,145,68.34960149133732
88,UNC Greensboro,SC,27-8,103.33530683505452,191,95.18553423806117,25,0.7200557115684931,88,27,8,15,3,15-3,0.3811979294966154,0.34697099205878873,0.364210484682764,0.3811979294966154,0.34697099205878873,0.364210484682764,0.8729378013836309,0.8468641612197672,103.56940854951333,107.00168116332411,103.56940854951333,107.00168116332411,105.71180617228289,97.22567726238147,106.0502644768798,91.55115334141726,0.8443130421356748,3,0.023913661116310547,1338.0,1162.0,1221.3125,1.0955427050816233,0.9514354434266414,0,0.8333333333333334,-1.5948229505160982,71,111,66.21688129664382
89,Montana,BSky,26-8,106.74798865187144,122,98.38149980688237,69,0.7188182710141743,89,26,8,16,2,16-2,0.4349172187003655,0.4465723901372505,0.38271723107419375,0.4349172187003655,0.4465723901372505,0.38271723107419375,0.8617957735976296,0.8258247897905964,103.63638941026673,105.00807743499325,103.63638941026673,105.00807743499325,108.8676439606628,97.51848515665631,90.32309274908066,84.06946319745731,0.6953225699140192,2,0.054664791018591785,1447.0,1207.0,1273.1000000000001,1.1365957112559892,0.9480794910062053,0,0.8888888888888888,-1.1193750455232256,63,57,69.09395528445891
90,Vanderbilt,SEC,12-20,114.60269493144884,31,105.91825103570994,201,0.7122307517208284,90,12,20,6,12,6-12,0.7478058340344382,0.618504844766532,0.8382025805009019,0.7478058340344382,0.618504844766532,0.8382025805009019,0.6649314463311564,0.7541988619055512,110.63757580089924,99.03331328086256,110.63757580089924,99.03331328086256,118.98758877350512,107.781871180468,122.5178601954956,114.59805891740906,0.6831959849980587,13,-0.043310833950302774,1318.0,1393.0,1200.8125,1.0975901733201479,1.1600478842450423,0,0.3333333333333333,-5.992748834097737,126,272,67.00993568995769
91,Temple,Amer,17-16,107.50157058477348,111,99.37264391337317,83,0.7118177526404212,91,17,16,8,10,8-10,0.6783506249346051,0.7084139731892029,0.6445052060250931,0.6783506249346051,0.7084139731892029,0.6445052060250931,0.7114796023866458,0.7085326194172971,108.45841137863434,99.64365913618332,108.45841137863434,99.64365913618332,104.1984127343411,99.32770219279837,124.02056420725327,112.68827652796934,0.7506258607565007,11,0.03169627720057161,1235.0,1265.0,1229.9624999999999,1.004095653322764,1.0284866408528717,0,0.4444444444444444,-3.274076328582367,89,93,68.39786720919736
92,DePaul,BE,11-20,103.80455775986329,182,95.98462523615717,37,0.7110936029118919,92,11,20,4,14,4-14,0.7023649735688547,0.4560782361696203,0.8587141578518659,0.7023649735688547,0.4560782361696203,0.8587141578518659,0.6647719997002539,0.8450503095293721,111.02410953684311,101.01482419225933,111.02410953684311,101.01482419225933,104.17557290996892,96.11075704351263,109.01364497443848,103.36177352339999,0.6484505534983365,14,-0.08741285596084786,1272.0,1403.0,1308.5625,0.9720590342455939,1.0721688876152267,0,0.2222222222222222,-6.727621912783059,146,333,71.01354242364656
93,Northern Kentucky,Horz,22-10,106.2350233747823,128,98.31515449290927,68,0.7090903254120284,93,22,10,15,3,15-3,0.3912056428379725,0.4434262006650329,0.3382578776678823,0.3912056428379725,0.4434262006650329,0.3382578776678823,0.8896744350770903,0.8557118379019929,102.1734182997621,105.61795596889894,102.1734182997621,105.61795596889894,106.0726271819778,97.26325863826132,92.23021164020871,83.51781923792342,0.7578850288276344,2,-0.05657321882772781,1371.0,1168.0,1257.475,1.0902801248533769,0.9288455038867572,0,0.8333333333333334,-4.533984742481843,111,299,69.5895105946094
94,SMU,Amer,17-16,107.58093771348724,109,99.69274551555844,87,0.7059368952268795,94,17,16,6,12,6-12,0.5591252893675912,0.4695453206036666,0.608337465471423,0.5591252893675912,0.4695453206036666,0.608337465471423,0.7780622880574892,0.840085163201613,105.26004690252395,102.07953741198303,105.26004690252395,102.07953741198303,105.14150633680711,101.43273113172599,115.5605072491048,105.88151171633234,0.732226127202495,8,-0.07504991973157427,1164.0,1186.0,1139.6375,1.0213774116769587,1.0406817957464545,0,0.3333333333333333,-6.319322646802742,136,323,65.42147669438438
95,Furman,SC,23-10,108.03967418454711,101,100.70597621233512,103,0.6917628496127542,95,23,10,13,5,13-5,0.3932295707226786,0.4242978362135161,0.36731409952440514,0.3932295707226786,0.4242978362135161,0.36731409952440514,0.8627980614891457,0.7932204686450981,103.11432369810466,106.26480507872056,103.11432369810466,106.26480507872056,109.1670674440279,100.47387949514182,107.00295842872576,100.00108688732335,0.6853065839953364,3,-0.02644850360892914,1433.0,1220.0,1254.05,1.1426976595829512,0.9728479725688769,0,0.7222222222222222,-3.9666656309504686,99,233,69.71864436974103
96,Georgia St.,SB,24-11,108.77025609314157,90,101.47175446865876,119,0.6897092828356725,96,24,11,12,6,12-6,0.42498207832786394,0.3660416412485696,0.42184461409259616,0.42498207832786394,0.3660416412485696,0.42184461409259616,0.8916902786278498,0.9106736425812764,102.84203206070194,104.80886121804619,102.84203206070194,104.80886121804619,109.39158149174209,105.92702796448016,117.53113157497285,105.7003806952734,0.7720793285363922,1,-0.02967224942877722,1387.0,1281.0,1246.3625,1.1128383596265132,1.0277908714358786,0,0.6666666666666666,-5.089818620274972,115,243,67.6885788502716
97,Washington,P12,21-13,105.94732252742514,135,98.91418816641188,75,0.6878157074399582,97,21,13,10,8,10-8,0.628059482210066,0.5359840110935417,0.670870739071391,0.628059482210066,0.5359840110935417,0.670870739071391,0.7761658997379665,0.8145012232665148,108.14111263004578,102.31679511934828,108.14111263004578,102.31679511934828,103.82272672247906,96.41537495269652,124.49848095912034,116.85251467243248,0.6745596094169776,7,0.07939055664059913,1264.0,1267.0,1258.1875,1.0046197406984254,1.0070041229943867,0,0.5555555555555556,-2.5259120014271152,79,26,70.8409733241597
98,Tulsa,Amer,19-12,108.57208069604494,91,101.46831800236421,118,0.6852873643995665,98,19,12,12,6,12-6,0.5339923035693985,0.4912296767795265,0.5620391331561352,0.5339923035693985,0.4912296767795265,0.5620391331561352,0.8106091075053408,0.8380354756887526,105.65203331785857,103.44248949894036,105.65203331785857,103.44248949894036,108.89408329556572,100.38804506054865,114.25124752669066,105.20547980084362,0.720827995138908,5,-0.0008171673838520688,1302.0,1250.0,1220.125,1.067103780350374,1.024485196188915,0,0.6666666666666666,-4.104690948530737,101,169,68.75362211038353
99,Stephen F. Austin,Slnd,28-7,103.76757678703115,184,96.98397910872406,50,0.685138731950794,99,28,7,14,4,14-4,0.3193800637196572,0.327767038478629,0.26440590703416894,0.3193800637196572,0.327767038478629,0.26440590703416894,0.902022021738567,0.8625200747659176,100.51995720223644,106.65874834047773,100.51995720223644,106.65874834047773,102.1383560989855,98.49991202594126,113.98334661924245,100.38954204477079,0.8115991428094089,3,0.02409866314708864,1442.0,1239.0,1331.1999999999998,1.0832331730769231,0.9307391826923078,0,0.7777777777777778,-1.8512140041197462,74,107,72.05165820019101
100,Utah Valley,WAC,23-11,109.03206005830799,85,102.0287779046075,128,0.6821025504477529,100,23,11,10,4,10-4,0.4302689459516709,0.42654467747108515,0.40440784963290605,0.4302689459516709,0.42654467747108515,0.40440784963290605,0.8669129008389679,0.8447060231646066,102.1935290721788,103.0710427061207,102.1935290721788,103.0710427061207,108.43999155500599,97.89409651235528,105.05745957941595,107.37499262368556,0.4375949556767942,3,-0.019445961478184337,1057.0,871.0,949.4875,1.1132321383904475,0.9173369844258087,0,0.7142857142857143,-4.137470590113556,102,219,69.21132008271181
101,New Mexico,MWC,19-15,113.16648847661764,46,106.06513517871201,204,0.6781487111040583,101,19,15,12,6,12-6,0.556745806347911,0.5071244753028219,0.5738614259453526,0.556745806347911,0.5071244753028219,0.5738614259453526,0.8158575654266969,0.8262503093732795,105.40102055401827,102.08413016408885,105.40102055401827,102.08413016408885,116.45387151940967,107.26009948688679,99.59139483610187,101.93289918623309,0.4335827592375214,6,-0.026496866574473255,1507.0,1418.0,1308.625,1.151590409781259,1.0835800936097049,0,0.6666666666666666,-6.149949247315288,130,234,72.18516577741073
102,Bucknell,Pat,25-10,108.12040825621095,98,101.40738848587839,115,0.6763711779763538,102,25,10,16,2,16-2,0.42064488597094885,0.616804351958791,0.28190621385064446,0.42064488597094885,0.616804351958791,0.28190621385064446,0.8612932079132043,0.7485719633210072,102.92613262605246,105.66881057678815,102.92613262605246,105.66881057678815,102.8949497788691,96.82384711830682,114.449647538427,105.33481862883215,0.7219983535119556,4,0.02328821978363904,1438.0,1196.0,1320.95,1.0886104697376888,0.9054089859570763,0,0.8888888888888888,-3.050851422018313,85,114,72.8614140480147
103,Northern Iowa,MVC,16-16,103.63584955082109,187,97.24165008383792,53,0.6753247382127688,103,16,16,7,11,7-11,0.5742946443260107,0.5241646611222056,0.5929690307181302,0.5742946443260107,0.5241646611222056,0.5929690307181302,0.7984521109437038,0.7594729970235798,106.30105196809942,101.25472322505318,106.30105196809942,101.25472322505318,103.73091673895814,101.18129295325204,119.40171089020929,113.3504427710306,0.6452229467028201,5,-0.06646554863810117,1124.0,1160.0,1128.65,0.9958800336685419,1.0277765472024099,0,0.3888888888888889,-7.14682583558339,157,314,63.74876880637154
104,Vermont,AE,27-8,110.66766438239452,64,103.85568373564774,166,0.6749343558054786,104,27,8,15,1,15-1,0.42920145167304735,0.5378896292430022,0.3299495946738241,0.42920145167304735,0.5378896292430022,0.3299495946738241,0.8656189871437535,0.7949562219162758,102.08377730880287,104.30169715374579,102.08377730880287,104.30169715374579,111.07671843815007,101.85857687831404,111.5788417111534,108.7105528461139,0.5743177291417133,3,0.09011459690584411,1178.0,962.0,1016.1125,1.1593204492612776,0.9467455621301776,0,0.9375,-0.932678156711443,61,17,65.22546881652352
105,Northern Colorado,BSky,26-12,106.71938300309533,124,100.18550597692963,93,0.6740502961099114,105,26,12,11,7,11-7,0.4309136140530521,0.4118073896791558,0.4368374320810412,0.4309136140530521,0.4118073896791558,0.4368374320810412,0.8886490442759044,0.8781424333924979,103.79860313561217,105.28634851104076,103.79860313561217,105.28634851104076,106.75505015328648,103.43570182604505,0,0,0,0,-0.01105852520109718,1469.0,1372.0,1339.6125,1.0965857664063303,1.024176767535388,0,0.6111111111111112,-6.221128605100439,133,195,73.08534241094432
106,Minnesota,B10,15-17,108.30394534643804,95,101.71927076116376,123,0.6729009990036636,106,15,17,4,14,4-14,0.656132477391761,0.44733740828082846,0.810497392921721,0.656132477391761,0.44733740828082846,0.810497392921721,0.7095183739289916,0.8532612868814211,108.61940540030123,101.0831480095272,108.61940540030123,101.0831480095272,106.80197196945323,102.6331778718462,112.09190410547048,106.1714301446584,0.6511360571838263,10,-0.0035318270071656443,1251.0,1423.0,1265.875,0.9882492347190679,1.1241236299002666,0,0.2222222222222222,-4.9783138767182855,114,177,71.21780347601602
107,Oregon St.,P12,16-16,107.37903127987101,114,100.89525774857319,106,0.6717791560555942,107,16,16,7,11,7-11,0.5878520624140956,0.3670675118416568,0.7153708917782308,0.5878520624140956,0.3670675118416568,0.7153708917782308,0.8062012270813036,0.9318092386674387,106.90866482430431,103.06500723990072,106.90866482430431,103.06500723990072,109.56515067805385,99.87630729718481,98.79988659621351,93.83151386252413,0.6441335177594948,5,-0.06269744596395477,1309.0,1282.0,1222.0625,1.0711399785199203,1.0490461821715338,0,0.3888888888888889,-7.276630016770804,158,307,66.77694738519776
108,Northeastern,CAA,23-10,106.14455554141898,131,99.75325857834886,88,0.6713230250037053,108,23,10,14,4,14-4,0.4582156410214034,0.5479554018610283,0.40598898622654844,0.4582156410214034,0.5479554018610283,0.40598898622654844,0.8771550012436348,0.809424139420627,105.61332260860482,106.45131688528916,105.61332260860482,106.45131688528916,107.22837768534022,101.10373731848337,83.94551479190321,105.02031247792196,0.07070979094525637,1,0.01986270205114038,1387.0,1264.0,1240.7375000000002,1.117883516859932,1.0187489295680994,0,0.7777777777777778,-4.055927062825205,100,123,68.03096725948956
109,Mississippi,SEC,12-20,110.34468296732635,70,103.82805880146036,165,0.6681957597248812,109,12,20,5,13,5-13,0.7225350369841174,0.5626488035704431,0.8359941959031544,0.7225350369841174,0.5626488035704431,0.8359941959031544,0.6929206934885842,0.8195385583441089,109.46220730154431,99.17734895928902,109.46220730154431,99.17734895928902,109.45189507887036,102.86401222927736,115.48373641718611,109.4126938925222,0.6504532558799617,12,-0.04202012989524062,1280.0,1411.0,1266.25,1.0108588351431391,1.11431391905232,0,0.2777777777777778,-7.034048040973958,153,268,71.04896973753748
110,Penn,Ivy,24-9,103.67998889444773,186,97.64708528055608,58,0.6658372559668795,110,24,9,12,2,12-2,0.41544879754390873,0.4117839300094647,0.38068565010096694,0.41544879754390873,0.4117839300094647,0.38068565010096694,0.8829863161541621,0.8745644017872879,103.82214137105171,106.39565080025986,103.82214137105171,106.39565080025986,104.6831401382065,99.92530235889555,98.83711258671775,93.25262068927864,0.6612459577233368,2,0.017782182119462808,1068.0,967.0,987.5625,1.0814505411049933,0.9791785330042403,0,0.8571428571428571,-3.340588795829264,90,128,70.10212464619859
111,East Tennessee St.,SC,25-9,103.54388806317766,188,97.54870327086783,57,0.6650550352111033,111,25,9,14,4,14-4,0.3974365784820327,0.40365737914975824,0.37023436845530383,0.3974365784820327,0.40365737914975824,0.37023436845530383,0.8750814506017872,0.8363278507446577,103.21803653362117,106.81652041325572,103.21803653362117,106.81652041325572,105.3197380756189,98.01432037975908,103.84909636473432,88.77534304888545,0.8585797865174728,2,0.029173708513597463,1370.0,1184.0,1240.9374999999998,1.1040040292117856,0.9541173507932512,0,0.7777777777777778,-3.071352391616858,86,97,68.85183659425863
112,UNLV,MWC,20-13,110.42529321339026,69,104.09392731422975,170,0.6635208520524275,112,20,13,8,10,8-10,0.5472626962069103,0.4532137686015988,0.6155558286166463,0.5472626962069103,0.4532137686015988,0.6155558286166463,0.8252793184710568,0.876587569715612,105.67550745168467,103.93379220396118,105.67550745168467,103.93379220396118,109.15725393310281,107.40837898336731,113.07715053630592,107.24296578650929,0.6477568523551924,3,0.018416553214683162,1397.0,1449.0,1312.0,1.0647865853658536,1.1044207317073171,0,0.4444444444444444,-4.80769459598597,112,127,73.82815860929114
113,Marshall,CUSA,25-11,108.8211699359095,87,102.5856771446139,142,0.6634232649171249,113,25,11,12,6,12-6,0.5002772647830803,0.3590365607426854,0.5443160885356373,0.5002772647830803,0.3590365607426854,0.5443160885356373,0.8229526785012874,0.8693726918845941,105.43395398915564,104.38404002869339,105.43395398915564,104.38404002869339,106.29292604170477,100.9924418478397,108.78784930858455,95.93029372246947,0.8094507170455396,6,0.08263128817765575,1458.0,1383.0,1374.3375000000003,1.0608747851237412,1.0063030369177874,0,0.6666666666666666,-2.5320162480025767,80,23,75.91385933899423
114,Colorado,P12,17-15,104.81073363432432,158,98.99969395740408,76,0.658350795949832,114,17,15,8,10,8-10,0.6608538513688407,0.5453234218040004,0.7189180601960588,0.6608538513688407,0.5453234218040004,0.7189180601960588,0.7614269047758692,0.8444287067777826,109.84777452771831,102.48644519277107,109.84777452771831,102.48644519277107,103.64120096229645,97.82139555007133,102.46743385927493,97.48351980576558,0.6395495211531373,7,0.05072529767767464,1221.0,1290.0,1230.8374999999996,0.9920074745853944,1.04806686504108,0,0.4444444444444444,-4.511565020600846,110,62,69.19212282126749
115,Grand Canyon,WAC,22-12,101.92620820393974,212,96.50811498641653,45,0.6520705545658584,115,22,12,9,5,9-5,0.38175036776483356,0.31763266989712746,0.4086247683373251,0.38175036776483356,0.31763266989712746,0.4086247683373251,0.881894874951974,0.8837908740214785,100.01886463996104,105.43727070760717,100.01886463996104,105.43727070760717,102.1777771996349,97.19007588430296,100.7407919183131,91.7670702947089,0.7451515780049044,3,-0.06513760741185393,1038.0,929.0,996.4374999999999,1.0417110957787117,0.9323213949695792,0,0.6428571428571429,-5.396826164833277,118,312,69.90107220969773
116,UAB,CUSA,20-13,108.1067540332258,99,102.53511594446118,139,0.6476007190597044,116,20,13,10,8,10-8,0.46407371593627694,0.3379661701778056,0.5443420183736427,0.46407371593627694,0.3379661701778056,0.5443420183736427,0.8526769075940365,0.8894490409867047,104.09317341635492,104.75371623715536,104.09317341635492,104.75371623715536,105.99850778064608,100.17267295284087,106.704369548769,104.77666245010226,0.5522231112418041,4,-0.033708910337488796,1322.0,1254.0,1252.4625,1.055520624369991,1.0012275816641216,0,0.5555555555555556,-6.106673967508014,127,250,68.82298957816738
117,Georgia Tech,ACC,13-19,103.39807852440188,190,98.41045302823385,70,0.6384291123658751,117,13,19,6,12,6-12,0.6669112429107305,0.43915276044883184,0.8272550215409347,0.6669112429107305,0.43915276044883184,0.8272550215409347,0.7038360671901204,0.8659352812688327,108.22208521159222,100.19364789422366,108.22208521159222,100.19364789422366,104.81414720657585,96.1833039420953,120.78435679220173,113.53867363065683,0.6707165179517647,11,-0.027317505210141146,1144.0,1247.0,1190.2,0.9611829944547134,1.0477230717526467,0,0.3333333333333333,-6.709392912270529,145,237,66.96737485121398
118,San Diego,WCC,20-14,104.10582463136734,176,99.22711406933422,80,0.634590473877375,118,20,14,9,9,9-9,0.48769730609796286,0.4270259715342258,0.5239303293656791,0.48769730609796286,0.4270259715342258,0.5239303293656791,0.841585389575405,0.8593479157479749,104.30945391876936,103.87864272216153,104.30945391876936,103.87864272216153,103.17050520184446,99.97232602040283,110.77652340819812,94.99539008962316,0.8541333895582665,4,-0.022983002811117204,1217.0,1224.0,1188.0375,1.0243784392327684,1.0302705091379691,0,0.5,-5.753734239712958,122,225,67.95908400006475
119,Missouri St.,MVC,18-15,108.4152698426993,92,103.52649088510087,161,0.6296291662414939,119,18,15,7,11,7-11,0.517747043627741,0.4060359805946054,0.5979525188281528,0.517747043627741,0.4060359805946054,0.5979525188281528,0.8561536433727786,0.8914186497977881,103.27965198188613,101.87849369533217,103.27965198188613,101.87849369533217,106.47945493417706,104.04657213943835,121.73202034308518,110.00331775582849,0.7622550581736425,2,-0.04862295452900112,1208.0,1233.0,1186.2375000000002,1.0183458202931537,1.0394208579647835,0,0.3888888888888889,-8.020768765884139,170,283,66.74514082888118
120,Saint Joseph's,A10,16-16,104.65421821180438,163,99.95473383443539,90,0.629100489840165,120,16,16,10,8,10-8,0.5426258430548347,0.5674984925825118,0.5206520593028269,0.5426258430548347,0.5674984925825118,0.5206520593028269,0.826831244885104,0.7993470350374078,105.32690974316331,103.1628052814895,105.32690974316331,103.1628052814895,103.57495279093526,98.51562954937587,118.14876978187817,110.81615810507445,0.6763018287554765,3,-0.05926348054021435,1341.0,1265.0,1288.525,1.0407248598203371,0.9817426902854037,0,0.5555555555555556,-8.143784145693505,173,304,71.58395691888457
121,Toledo,MAC,23-11,113.12869908351064,47,108.24220297756544,262,0.6242858609673744,121,23,11,13,5,13-5,0.4622577744309945,0.4456393728384134,0.4520550717112816,0.4622577744309945,0.4456393728384134,0.4520550717112816,0.8654242315450063,0.8379589349769805,103.84716285529517,104.5091639029331,103.84716285529517,104.5091639029331,116.33524962499688,108.1757808894125,99.81413314566586,108.0398619114381,0.2868585966948061,2,0.04289582962420324,1469.0,1337.0,1247.35,1.1776967170401251,1.0718723694231773,0,0.7222222222222222,-4.485494725295997,109,79,69.48588486736473
122,UCF,Amer,19-13,97.4142769128186,295,93.4727387881505,9,0.6165627044641445,122,19,13,9,9,9-9,0.5748571710325991,0.5030495787622425,0.6253387083172476,0.5748571710325991,0.5030495787622425,0.6253387083172476,0.7777364068490235,0.8176664019819455,106.67453811547848,102.84606032283851,106.67453811547848,102.84606032283851,96.50367861827047,92.23049197518353,105.65604344898676,104.86572073101848,0.5215728560324298,8,0.08027714384486995,1074.0,1087.0,1136.5749999999998,0.9449442403712911,0.9563821129269957,0,0.5,-3.4582042343842074,92,25,65.80800170809862
123,Bradley,MVC,20-13,103.78721173519546,183,99.64639718863424,85,0.6149626079252614,123,20,13,9,9,9-9,0.5227969866312272,0.389926570108865,0.5995478996769402,0.5227969866312272,0.389926570108865,0.5995478996769402,0.8453730367838038,0.8866463699031956,104.15891684701207,102.6299037208161,104.15891684701207,102.6299037208161,106.60945215938169,102.37371624169978,95.41436948142787,104.91048057491128,0.2514112647263041,3,0.03387542933732368,1208.0,1221.0,1182.5875,1.0214888961704736,1.0324817402517783,0,0.5,-5.605870629470133,120,90,66.99619966856528
124,Eastern Washington,BSky,20-15,107.41987583391183,113,103.31068934641314,157,0.6102945138564935,124,20,15,13,5,13-5,0.4670509938667288,0.5244368086139302,0.4034371584758389,0.4670509938667288,0.5244368086139302,0.4034371584758389,0.8567205081782457,0.7938209635443246,104.35911615013782,104.80908540514754,104.35911615013782,104.80908540514754,109.07215316561907,103.10389355995275,94.616686633426,107.23740461392335,0.19155626867752817,1,-0.024006871297818866,1356.0,1245.0,1216.7500000000002,1.1144442161495787,1.0232175878364493,0,0.7222222222222222,-7.100697174377168,154,226,67.93097839992969
125,UC Santa Barbara,BW,23-9,110.14360582232356,74,106.19443164995317,211,0.6034601559664331,125,23,9,11,5,11-5,0.3914851254081338,0.4207417642002071,0.3718971788189637,0.3914851254081338,0.4207417642002071,0.3718971788189637,0.8919039344252907,0.8550928599968869,101.2102630813436,104.75375175808368,101.2102630813436,104.75375175808368,110.69166320488314,108.33294480707416,117.80900989173556,122.65679818385468,0.3860983508214582,2,0.04668947710418414,1188.0,1098.0,1066.3625,1.114067683362834,1.029668616441407,0,0.6875,-3.948839181113926,98,67,67.90205688531402
126,Wyoming,MWC,20-13,104.62446431147495,165,101.16749021131275,110,0.5954156246600071,126,20,13,10,8,10-8,0.5749921614268604,0.5331646886705695,0.6196415769382652,0.5749921614268604,0.5331646886705695,0.6196415769382652,0.7986489789890041,0.8156557716455541,106.85243823442828,102.63308110055321,106.85243823442828,102.63308110055321,105.16000542615357,100.94518401081598,109.21525267719014,110.8663937559424,0.45696710419466446,4,0.10391005280420751,1479.0,1472.0,1421.0874999999999,1.0407522408014989,1.0358264357402343,0,0.5555555555555556,-3.77291866976117,95,7,74.50042629847773
127,Rutgers,B10,15-19,98.16452864094944,283,95.04137502223095,22,0.5918998962957916,127,15,19,3,15,3-15,0.6116735793594059,0.2668534235342818,0.8299953217258894,0.6116735793594059,0.2668534235342818,0.8299953217258894,0.717129209280347,0.9406795849396891,108.3439017386205,101.37995582412678,108.3439017386205,101.37995582412678,94.20720542698028,95.79311098653889,108.66777344090572,105.99276951414495,0.5711710431070627,12,-0.018619001852551942,1042.0,1257.0,1192.1375,0.8740602489226285,1.0544085728366064,0,0.16666666666666666,-6.811073226669001,148,217,67.19633667687664
128,UT Arlington,SB,21-13,104.6979007207286,159,101.42226223708937,116,0.5903818610310249,128,21,13,10,8,10-8,0.4688000137690756,0.4413931244668406,0.4631632077936122,0.4688000137690756,0.4413931244668406,0.4631632077936122,0.8603573001025142,0.8364035704993692,103.92173943404434,104.39034420042448,103.92173943404434,104.39034420042448,103.61550381265391,103.27468222258074,109.4423425859888,98.66577918616561,0.7671140096079548,2,0.0202398865458856,1403.0,1383.0,1350.4875000000002,1.0388841066651855,1.0240746397134366,0,0.5555555555555556,-6.173242176899043,131,119,73.94652801229947
129,La Salle,A10,13-19,104.6635031384005,162,101.47610860576786,120,0.5879897942431174,129,13,19,7,11,7-11,0.5491369987308423,0.5721915268300499,0.5397538348153259,0.5491369987308423,0.5721915268300499,0.5397538348153259,0.8230863424977567,0.7858028388570102,105.69729559309577,102.95754987366428,105.69729559309577,102.95754987366428,105.17826537316454,101.9770529251733,94.55318451941562,91.66095222423718,0.5883767750006855,4,-0.12137821959836148,1349.0,1360.0,1307.075,1.0320754356100452,1.0404911730390376,0,0.3888888888888889,-11.107471614398378,227,345,70.10418493624738
130,Harvard,Ivy,18-14,100.73748895578112,243,97.82064604516032,61,0.5836796074668378,130,18,14,12,2,12-2,0.47580542350719274,0.5203751744284921,0.392179952064042,0.47580542350719274,0.5203751744284921,0.392179952064042,0.8505041968090666,0.8196753693801385,105.09794876237368,105.11259965063059,105.09794876237368,105.11259965063059,104.12466804733334,96.66185025085473,96.76224635620834,97.87940135977188,0.4670450835058937,3,-0.007623668421817387,1020.0,920.0,953.0999999999999,1.0701920050361977,0.9652712202287274,0,0.8571428571428571,-6.830130726264755,150,185,66.84901766203943
131,VCU,A10,18-15,105.59578934444944,141,102.61730567130564,143,0.5815250289627805,131,18,15,9,9,9-9,0.5415870522637122,0.5561928029855224,0.5168512946583118,0.5415870522637122,0.5561928029855224,0.5168512946583118,0.827229534912443,0.7740434222515314,105.4379906849003,103.27404610542693,105.4379906849003,103.27404610542693,103.59870956065761,104.39313969419835,138.96989171573574,129.84759303445844,0.685853125346548,4,0.01417982731743328,1351.0,1358.0,1299.675,1.0394906418912422,1.0448766037663262,0,0.5,-6.9824553500873625,151,137,71.9898873858374
132,North Texas,CUSA,20-18,105.4631522964572,142,102.7489001415137,146,0.5744046175061984,132,20,18,8,10,8-10,0.4764917792630465,0.4422532084020012,0.47585745756270154,0.4764917792630465,0.4422532084020012,0.47585745756270154,0.8525509756503403,0.8203286533463365,103.21826734867369,103.0581018597304,103.21826734867369,103.0581018597304,102.8517247107656,104.97429877840301,110.4229330229003,111.19819636194535,0.479896415183904,3,-0.050309480652498295,1267.0,1273.0,1237.8125000000002,1.02357990406463,1.028427164857359,0,0.4444444444444444,-10.201152766066683,206,288,68.53557395728605
133,UC Davis,BW,22-11,103.24599218190846,192,100.69257228435211,102,0.5715033316840481,133,22,11,12,4,12-4,0.43820881595772676,0.49205080418079344,0.37579921219268125,0.43820881595772676,0.49205080418079344,0.37579921219268125,0.8713509309077574,0.8345948803617659,102.74760140781022,104.18436876370552,102.74760140781022,104.18436876370552,104.0549559421248,103.47464865394227,106.86525456388938,101.69303972931517,0.6388816719103656,2,0.06520132446388716,1210.0,1129.0,1138.7749999999999,1.0625452789181358,0.9914162147922111,0,0.75,-4.423103149740076,107,42,67.45093635704382
134,Florida Gulf Coast,ASun,23-12,105.85319288057579,138,103.27610860971834,156,0.5703897693975708,134,23,12,12,2,12-2,0.3499454545411074,0.4079212992343238,0.261579224000562,0.3499454545411074,0.4079212992343238,0.261579224000562,0.8925814220531497,0.8569497933950708,102.74901842143672,107.75663026454077,102.74901842143672,107.75663026454077,102.98471114078043,96.26881516037881,99.33592161627857,100.28342068063813,0.4727343260254537,4,-0.03431315640487964,1153.0,958.0,1037.4875,1.1113386908276004,0.9233846190917964,0,0.8571428571428571,-6.405826071217319,137,253,72.20409190050509
