rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
83,Tulsa,CUSA,22-12,106.07226128470288,102,96.6781861225299,81,0.7439168264948518,83,22,12,10,6,10-6,0.606638196747204,0.5261616268746102,0.6565446677986023,0.606638196747204,0.5261616268746102,0.6565446677986023,0.7637227523280736,0.7912336529550034,104.51997645040011,99.62519277073882,104.51997645040011,99.62519277073882,105.28435324965805,96.76372948694383,109.97746439179328,104.40007854961834,0.6453171862108507,7,0.06305450056608719,1086.0,1070.0,1057.3625,1.0270838997978462,1.0119519086406035,0,0.625,-1.5608927933815337,62,43,67.02540576881383
84,Northeastern,CAA,20-13,104.07873211088682,139,94.91150907649651,61,0.7427537563248965,84,20,13,14,4,14-4,0.5990714635410013,0.6942641751268308,0.5167105735210714,0.5990714635410013,0.6942641751268308,0.5167105735210714,0.8044164066474103,0.7568860341351566,104.09686149080906,99.7910149299337,104.09686149080906,99.7910149299337,105.04681616324554,92.26779052067384,119.85479164054354,104.84680781036695,0.823243250418404,5,-0.006174900671934602,1159.0,1002.0,1097.8,1.0557478593550738,0.9127345600291492,0,0.7777777777777778,-4.337195780150146,102,178,61.626678315691315
85,Northwestern,B10,20-14,113.09564105716814,29,103.1428163390399,209,0.7425703905104399,85,20,14,7,11,7-11,0.6267157277480397,0.3903616291784229,0.774934650959946,0.6267157277480397,0.3903616291784229,0.774934650959946,0.7127144506332268,0.860399875457752,104.23686913031594,98.09924750356954,104.23686913031594,98.09924750356954,116.22519347515916,106.191041608833,130.6486655019169,116.76445723669667,0.7844956897079179,13,0.051192963647392675,1237.0,1294.0,1135.2374999999997,1.0896398330745771,1.1398495909446265,0,0.3888888888888889,-1.8808129880547764,66,60,63.6940055943724
86,Houston,CUSA,18-16,111.34274103934312,39,101.59708043355533,177,0.7414237352628192,86,18,16,7,9,7-9,0.6207834084778706,0.5588556349000566,0.633424508163234,0.6207834084778706,0.5588556349000566,0.633424508163234,0.7839023130953428,0.834486262344543,104.60160797337662,99.14831913431563,104.60160797337662,99.14831913431563,108.52398615971724,99.74815577017439,119.45052164396252,103.80326006444673,0.8340567978793862,6,-0.06203737837921408,1180.0,1151.0,1123.125,1.050639955481358,1.024819143016138,0,0.4375,-6.398387335353127,133,307,72.61957242894903
87,Auburn,SEC,14-17,109.91392844775628,53,100.5219195857438,155,0.7363727927025775,87,14,17,6,10,6-10,0.6427576482784461,0.4737978553411088,0.7778261177235591,0.6427576482784461,0.4737978553411088,0.7778261177235591,0.7370088531721054,0.8471066881711492,104.74919768469395,98.36390842006196,104.74919768469395,98.36390842006196,113.0580369877448,100.31309557060425,114.21880420785648,103.4127549438073,0.7582222793494922,9,-0.09314925797061263,1180.0,1224.0,1128.7499999999998,1.045404208194906,1.0843853820598008,0,0.375,-7.0534371345084725,148,335,70.63550680524332
88,South Carolina,SEC,15-16,105.14730272290794,116,96.19118073463014,75,0.7357087468726241,88,15,16,6,10,6-10,0.7078343870649221,0.57363693998382,0.8180582609417948,0.7078343870649221,0.57363693998382,0.8180582609417948,0.6801643038531751,0.7691150686455925,106.99370692455001,97.29118183534796,106.99370692455001,97.29118183534796,104.51174556657492,97.28785640324008,108.25712689530519,100.21665543950557,0.7083761107302569,10,0.015055045522367805,1081.0,1162.0,1102.0500000000002,0.9808992332471301,1.0543986207522342,0,0.375,-4.041262307621973,96,132,70.08969068194442
89,Virginia,ACC,15-16,104.76530677354359,125,95.99927993541694,70,0.7320194765767573,89,15,16,5,11,5-11,0.6920485178661784,0.4569606233814939,0.8582714806884533,0.6920485178661784,0.4569606233814939,0.8582714806884533,0.6851176127401911,0.8717178842685551,105.80251986599565,96.68984708264568,105.80251986599565,96.68984708264568,104.23871608296106,96.41145581873032,102.02300750792438,101.77672088145935,0.5069482802478881,11,0.004250539447210155,1004.0,1080.0,1040.2125,0.9651874016126512,1.0382493961570352,0,0.3125,-4.299361286300206,101,162,62.97023231848596
90,Nebraska,B12,15-18,105.89893428806849,106,97.10073169447327,88,0.7305603089846767,90,15,18,2,14,2-14,0.6618119753550955,0.411835588127336,0.8643110027699417,0.6618119753550955,0.411835588127336,0.8643110027699417,0.6602329597106515,0.8495515183995715,105.58977729438762,97.24290353832903,105.58977729438762,97.24290353832903,103.53890301418437,97.5697160737719,112.98879960090238,103.44417120698783,0.7339880122331915,14,-0.02553536697502623,1005.0,1166.0,1059.0625,0.9489524933608734,1.1009737385659486,0,0.125,-4.945753935998638,111,231,64.28601920981166
91,Arizona,P10,16-15,107.12664668565785,86,98.2465941761287,108,0.7300957407012645,91,16,15,10,8,10-8,0.7267580720855044,0.682754395153891,0.7583285817268945,0.7267580720855044,0.682754395153891,0.7583285817268945,0.700054955682328,0.717827036570659,107.03001400381062,96.71326626337073,107.03001400381062,96.71326626337073,109.92251140588384,97.61918333324371,126.62404047127814,114.05102011030702,0.7689922540964201,11,0.045428100173301844,1292.0,1265.0,1240.6,1.0414315653715944,1.0196679026277609,0,0.5555555555555556,-3.625662932726648,85,65,68.9797979198532
92,Saint Louis,A10,22-13,98.86077127634422,211,90.78364407724234,20,0.727144679199136,92,22,13,11,5,11-5,0.6097234483077233,0.4826521905461391,0.6881196142716206,0.6097234483077233,0.4826521905461391,0.6881196142716206,0.7887760317964824,0.8549389878687672,104.03001578937172,99.53112914027923,104.03001578937172,99.53112914027923,101.24767624977446,90.89034263180332,106.73682539831431,97.98378329476311,0.7278989575740974,7,0.04323897420441003,1028.0,988.0,1057.5874999999999,0.9720235914286053,0.9342016618010331,0,0.6875,-2.9182625835618943,84,67,63.75428481968395
93,Oklahoma,B12,13-18,110.17791848324823,50,101.52907090721477,175,0.7191279944320929,93,13,18,4,12,4-12,0.7177665354437726,0.5239594586856555,0.8759296884700787,0.7177665354437726,0.5239594586856555,0.8759296884700787,0.6497255646882336,0.812061229498041,107.81037027571924,96.86695473615328,107.81037027571924,96.86695473615328,108.60843546011213,98.02309520430492,120.21891074267083,111.15741019385196,0.7112003230555939,15,-0.014688763693844031,1073.0,1203.0,1090.6375,0.983828265578618,1.103024607167826,0,0.25,-5.199899460892315,114,198,66.67922734931983
94,Portland,WCC,19-11,108.50656842780842,65,99.99536581806981,146,0.7189782352460745,94,19,11,10,4,10-4,0.5633847169611405,0.575859093490857,0.5297068071450105,0.5633847169611405,0.575859093490857,0.5297068071450105,0.7897909551955717,0.7712156114625798,104.28663925465561,100.62979408127788,104.28663925465561,100.62979408127788,109.40793200802496,97.97486835115356,116.07584495323576,116.38012684542048,0.49247388776087864,6,0.028965125504058498,1008.0,885.0,903.9625000000001,1.1150905043074242,0.9790229130080064,0,0.7142857142857143,-2.547137071970098,80,101,64.39267282363187
95,Pacific,BW,23-12,104.17129657871033,138,96.17083035729547,74,0.7148324215669822,95,23,12,12,4,12-4,0.48323052405970585,0.5391063434268324,0.3761157143366744,0.48323052405970585,0.5391063434268324,0.3761157143366744,0.8503954380869051,0.804207133332791,102.1989378707686,102.4090088898448,102.1989378707686,102.4090088898448,104.93793944241202,97.90186114795527,111.27263566471929,120.48167118092876,0.2860974294960799,3,-0.01768840366922808,1044.0,926.0,971.3625,1.0747789831293673,0.9533001325457798,0,0.75,-5.71211046035369,125,212,61.608020595881236
96,Sam Houston St.,Slnd,21-8,109.16602200827475,56,100.83022694436374,161,0.7137085462520729,96,21,8,14,2,14-2,0.4401696938539216,0.5847558268895229,0.3355630226462702,0.4401696938539216,0.5847558268895229,0.3355630226462702,0.855948998424036,0.7461874583442029,100.96116572492805,102.7699782939514,100.96116572492805,102.7699782939514,110.24746736310739,100.17688871396533,107.29682813126375,91.97237369088373,0.8547403227355994,2,0.020175277498565403,1309.0,1111.0,1149.7,1.1385578846655648,0.9663390449682525,0,0.875,-2.5016826021003107,78,119,70.23598659894883
97,Penn St.,B10,11-20,107.21139656329649,84,99.28977874054902,128,0.7073895078144381,97,11,20,3,15,3-15,0.6597782847558346,0.3865233732954984,0.8284003728015583,0.6597782847558346,0.3865233732954984,0.8284003728015583,0.6781660009272211,0.8664174523600354,105.77257691279344,97.67376569839921,105.77257691279344,97.67376569839921,108.40189163398583,98.9582974021818,110.85104487370924,102.1706201536451,0.7186442960391854,13,-0.11954096403456504,1120.0,1205.0,1111.65,1.0075113569918588,1.083974272477848,0,0.16666666666666666,-8.239275077185034,171,343,63.6419267964378
98,Southern Miss,CUSA,16-14,102.55546964299907,154,94.99492849785554,62,0.7069617892173693,98,16,14,8,8,8-8,0.5636752324714791,0.4072573450315307,0.637305837968503,0.5636752324714791,0.4072573450315307,0.637305837968503,0.784263070701792,0.8451690960595857,102.51533860192775,99.33281733361106,102.51533860192775,99.33281733361106,101.96431434432066,94.66841950188271,101.84042001297696,94.4730857482795,0.703403705498257,6,-0.04982428081413659,970.0,933.0,969.1875,1.000838331076288,0.9626620236022442,0,0.5,-5.330277567359114,115,282,62.27252720650811
99,Stanford,P10,14-18,105.8722993039593,108,98.07476485528122,104,0.706778872566406,99,14,18,7,11,7-11,0.6815886102533868,0.5285222086347067,0.7608905005562492,0.6815886102533868,0.5285222086347067,0.7608905005562492,0.7146847847021337,0.7965884080107325,106.09624013722598,97.84554724876193,106.09624013722598,97.84554724876193,106.24314854011205,99.37273550534967,107.36630568470704,104.66250484736436,0.5728069975003524,10,-0.042346152719084484,1175.0,1240.0,1173.55,1.001235567295812,1.0566230667632397,0,0.3888888888888889,-6.860050319382673,143,267,67.87719451067478
100,Illinois St.,MVC,22-11,105.06660102585658,118,97.42582175453661,94,0.7043889926560196,100,22,11,11,7,11-7,0.5701563022924641,0.3723423967326971,0.6704209442921534,0.5701563022924641,0.3723423967326971,0.6704209442921534,0.8077831738437307,0.911646588841414,102.69837323391985,100.14034697607673,102.69837323391985,100.14034697607673,106.75286606232493,97.60794991959396,101.19521964315884,104.87594158174646,0.3987068443440779,3,0.06930454255088014,1213.0,1152.0,1144.3875000000003,1.059955653133226,1.0066520300160564,0,0.6111111111111112,-2.65069856488216,81,35,65.90443783932632
101,Kent St.,MAC,23-10,104.3862733762636,130,97.01471879802813,85,0.6989300431559022,101,23,10,13,3,13-3,0.5612253799899904,0.6056394252963603,0.48682197450510734,0.5612253799899904,0.6056394252963603,0.48682197450510734,0.8163134537297629,0.7667495104521728,102.66159333801193,99.93038259595922,102.66159333801193,99.93038259595922,103.7779565080832,93.11380134617113,101.45656283801942,96.78110139684185,0.632407423371768,3,0.09255809530713932,1143.0,981.0,1081.7000000000003,1.056670056392715,0.9069057964315427,0,0.8125,-2.1375038763519916,72,12,68.31107954490494
102,Ohio,MAC,21-15,106.21456398340862,100,98.83980882014652,118,0.6958364470926734,102,21,15,7,9,7-9,0.5273271316979938,0.5048381373448013,0.4858988845017317,0.5273271316979938,0.5048381373448013,0.4858988845017317,0.839173903837184,0.8365019127159872,102.2025650934462,100.94783827747246,102.2025650934462,100.94783827747246,104.81957474216361,101.85700973751275,109.46059745304723,100.31275748322442,0.7317707552282422,3,-0.05120817663902133,1191.0,1144.0,1129.3874999999998,1.0545539064315836,1.0129384290157277,0,0.4375,-7.768041005500519,160,287,70.15213297045156
103,UCLA,P10,14-18,106.53795506501899,94,99.51723508210833,135,0.6865330217208279,103,14,18,8,10,8-10,0.6911756066015259,0.5608788042602586,0.7631088354445201,0.6911756066015259,0.5608788042602586,0.7631088354445201,0.7063804396579882,0.7655316099200373,106.30166193885172,97.32690838754915,106.30166193885172,97.32690838754915,108.04410250380802,100.62361634369395,122.37408003092176,115.26176154575397,0.6656518168561824,11,-0.01879828643503839,1170.0,1226.0,1153.5375000000001,1.0142713175774518,1.0628176370512443,0,0.4444444444444444,-6.597880081442264,136,216,65.31471748386737
104,Charlotte,A10,19-12,106.9113732414929,89,99.89925214918507,140,0.6857096501023485,104,19,12,9,7,9-7,0.5937779954164903,0.5033869830607406,0.6852781966177471,0.5937779954164903,0.5033869830607406,0.6852781966177471,0.7409548527497802,0.7467260209588643,103.32452908479169,98.40786449534406,103.32452908479169,98.40786449534406,106.87667992126413,98.53624375629192,112.65349882688447,107.91454980352353,0.6211037457342775,11,0.07890553426709113,1142.0,1145.0,1119.4125,1.020177995153708,1.0228579723739015,0,0.5625,-2.3894958212493522,75,21,68.43120239573489
105,Morehead St.,OVC,22-11,104.23121787980725,133,97.49630169477469,95,0.6831245042057826,105,22,11,15,3,15-3,0.41540124438942605,0.5208497499179552,0.3392363459111702,0.41540124438942605,0.5208497499179552,0.3392363459111702,0.8654677050543197,0.7720358115097861,100.4362747184417,103.92360868126701,100.4362747184417,103.92360868126701,104.4783424053584,98.47397103149177,109.923122673432,102.13479505558705,0.6995402265169187,2,-0.03800849820083707,1313.0,1140.0,1199.2749999999999,1.0948281253257177,0.9505743053094579,0,0.8333333333333334,-4.883391589478,110,256,65.95232025034248
106,IUPUI,Sum,23-11,107.5913921687629,74,100.69886910078569,158,0.6816510763771745,106,23,11,15,3,15-3,0.4558127686606087,0.6532275689413877,0.315156638444967,0.4558127686606087,0.6532275689413877,0.315156638444967,0.859870890451528,0.7315672264640505,100.7902781680201,102.4036171687112,100.7902781680201,102.4036171687112,108.992912224041,100.14627251440153,100.55893645090107,106.44725089446786,0.3419955106498985,3,0.0039026456927319098,1385.0,1158.0,1213.7625,1.1410799064891195,0.9540581456421664,0,0.8333333333333334,-4.4285536189268395,103,163,66.1991189915988
107,Creighton,MVC,18-16,107.29337805088082,81,100.44897973946182,154,0.6809292380526446,107,18,16,10,8,10-8,0.6032852497373656,0.5152624906747764,0.6729902111545814,0.6032852497373656,0.5152624906747764,0.6729902111545814,0.7785426083222401,0.7845162227893289,104.0412352161103,99.81103693615388,104.0412352161103,99.81103693615388,107.01241858645403,101.49918423220053,115.01868291807239,108.8847639031706,0.6525464502992419,5,-0.01270584487369908,1213.0,1227.0,1159.5,1.046140577835274,1.0582147477360933,0,0.5555555555555556,-6.300140748722655,130,194,67.08040723405026
108,Bradley,MVC,16-15,106.01635028387895,103,99.26520235604832,127,0.680632465060012,108,16,15,9,9,9-9,0.6416314901377109,0.557178552242641,0.6730226685802766,0.6416314901377109,0.557178552242641,0.6730226685802766,0.7508741261292596,0.760190650526324,105.22341991822715,99.01146671310465,105.22341991822715,99.01146671310465,108.27390310654697,99.61816998371918,95.89249309933003,90.81989413783765,0.6513588192635459,5,0.012954005934816215,1241.0,1244.0,1184.475,1.0477215644061717,1.050254332088056,0,0.5,-5.47545301870709,121,136,66.1629285808276
109,Arkansas,SEC,14-18,104.6791202558399,126,98.01981274000423,101,0.680461942263056,109,14,18,7,9,7-9,0.6464240382808096,0.49169854915737077,0.7841955771462636,0.6464240382808096,0.49169854915737077,0.7841955771462636,0.7436387297788448,0.845951770368018,105.15006131293312,98.8869986481858,105.15006131293312,98.8869986481858,105.62456016170742,94.90254896914222,117.6862056467167,110.08114422712787,0.6831414445586242,8,-0.0648471538924853,1183.0,1193.0,1165.1499999999999,1.015319915890658,1.0239025018237997,0,0.4375,-7.937237219846251,166,313,71.2358103972611
110,Washington St.,P10,15-15,106.93071006111704,87,100.27094932136106,152,0.6768882513542965,110,15,15,6,12,6-12,0.6319500487124342,0.4141967825147707,0.764163774694336,0.6319500487124342,0.4141967825147707,0.764163774694336,0.7427052530484273,0.8410174914728984,104.47779706288357,98.25445248580793,104.47779706288357,98.25445248580793,105.02328565921822,99.5582149037892,110.18273341105515,101.44589497644898,0.7211288293416469,8,-0.009708853381019567,1187.0,1287.0,1208.6125,0.9821179244795168,1.064857429490428,0,0.3333333333333333,-5.648040199058756,124,187,67.52738833614106
111,Akron,MAC,23-11,104.51535731473308,129,98.74242897626706,114,0.6577811461798754,111,23,11,12,4,12-4,0.48975558698569077,0.4624925209717046,0.49794582071796334,0.48975558698569077,0.4624925209717046,0.49794582071796334,0.8593569317852432,0.8421618441605169,101.44113075442573,101.92882542292088,101.44113075442573,101.92882542292088,105.35180474267449,97.77638756093363,100.24569961245322,99.86324715349252,0.5109877659469059,2,0.03407533104601068,1124.0,1049.0,1065.1000000000001,1.0552999718336304,0.9848840484461552,0,0.75,-3.9684195917981473,95,84,66.37139488431184
112,George Washington,A10,16-15,102.57067023322995,153,97.00429414480496,84,0.6551292795042848,112,16,15,6,10,6-10,0.5768713232875299,0.42953033144861563,0.6619606569616094,0.5768713232875299,0.42953033144861563,0.6619606569616094,0.7936985359163604,0.8983573071997585,103.12153224253436,99.8710932736988,103.12153224253436,99.8710932736988,103.65711616037662,97.61622178180392,113.14604439284184,105.68264046105598,0.6867020448645673,6,-0.028888219423797934,1081.0,1095.0,1083.8249999999998,0.9973934906465529,1.0103107051415128,0,0.375,-6.320238749581238,132,236,68.47239919311741
113,Iona,MAAC,21-10,98.75628512977713,213,93.52312562064878,41,0.6516120168980315,113,21,10,12,6,12-6,0.4973034697959383,0.5261382954068274,0.4714678067010733,0.4973034697959383,0.5261382954068274,0.4714678067010733,0.8423966340863613,0.7861750017861797,100.76550712877287,100.96698667815498,100.76550712877287,100.96698667815498,97.34992935088539,94.25101681037638,132.64558250815944,125.58559905229788,0.6522562529543211,3,0.05874140948395834,1120.0,1063.0,1153.6750000000002,0.9708106702494201,0.9214033414956551,0,0.6666666666666666,-3.7965161776120553,89,48,65.96811698841667
114,New Mexico St.,WAC,21-12,109.9552614138015,52,104.25304860059472,231,0.6484888435895284,114,21,12,11,5,11-5,0.5818443521541014,0.5379043671561238,0.5741721868595424,0.5818443521541014,0.5379043671561238,0.5741721868595424,0.7722273270831439,0.7534261233698982,104.37530298092918,100.8092391285624,104.37530298092918,100.8092391285624,109.35936771850054,102.51938817656041,116.76646451766416,109.54453836329027,0.6757293365683582,8,0.11838323975919463,1257.0,1229.0,1149.7125,1.093316807462735,1.0689628928971373,0,0.6875,-2.333396072680509,74,7,71.69264932181964
115,Oregon,P10,16-16,104.5777948074768,128,99.1960375695252,124,0.6473889092136149,115,16,16,7,11,7-11,0.641966716122705,0.4276765768877682,0.7673838200275642,0.641966716122705,0.4276765768877682,0.7673838200275642,0.7424214464387423,0.8625588161394399,104.92072341148206,98.60358056055331,104.92072341148206,98.60358056055331,101.966851577476,98.99156875808956,103.16561693431204,98.68038684726596,0.6250803086839023,8,0.021686783209564464,1153.0,1271.0,1206.5,0.9556568586821385,1.053460422710319,0,0.3888888888888889,-5.932839327379485,126,116,67.47221436507503
116,Southern Illinois,MVC,14-15,105.36437340560356,114,99.97588290972584,145,0.6465021606220416,116,14,15,6,12,6-12,0.5856928346148093,0.4220860123538312,0.6767487728197487,0.5856928346148093,0.4220860123538312,0.6767487728197487,0.7987946201270024,0.8618225814972643,103.34481317305394,99.80165874191843,103.34481317305394,99.80165874191843,103.44920692026592,99.4716143398636,115.62125723440428,108.93150720973625,0.6649441731872985,3,-0.053739655754904525,1202.0,1221.0,1179.1000000000001,1.0194215927402255,1.0355355779832074,0,0.3333333333333333,-7.643029819338622,158,291,67.56481012386934
117,Fairfield,MAAC,23-11,105.01898394476257,121,100.03336606285708,147,0.6362973706890692,117,23,11,13,5,13-5,0.46998465698871233,0.3849129177080972,0.47277703357273104,0.46998465698871233,0.3849129177080972,0.47277703357273104,0.8470632113744427,0.838323798810195,99.53659470636615,101.11399566039415,99.53659470636615,101.11399566039415,107.25158832874394,101.84104735107329,96.61468487966592,94.16711765228123,0.5732409345559205,2,0.057629298923179806,1270.0,1187.0,1195.2874999999997,1.0625058824759737,0.9930665216527407,0,0.7222222222222222,-4.047607949671159,97,49,66.78114927768895
118,Hofstra,CAA,18-15,101.22096247505263,176,96.52963207960606,80,0.6331471901733652,118,18,15,10,8,10-8,0.5154292481593612,0.5074571155249169,0.5094327475753051,0.5154292481593612,0.5074571155249169,0.5094327475753051,0.8359518606318744,0.8096815886069636,102.10285834536377,100.8420340814442,102.10285834536377,100.8420340814442,102.58463921728867,96.32949253113037,93.8578853652049,94.91066194580604,0.46797537881432577,3,-0.05232322015207902,1282.0,1199.0,1238.825,1.0348515730631849,0.9678526022642423,0,0.5555555555555556,-7.366584814566967,154,288,70.25772372027119
119,Louisiana Tech,WAC,24-11,102.91416904866065,149,98.18618349917026,106,0.6320084902412819,119,24,11,9,7,9-7,0.5322234675967422,0.4369213103355192,0.5761918650543608,0.5322234675967422,0.4369213103355192,0.5761918650543608,0.8138653783109076,0.8413170152666585,103.82103672078573,102.30870368629765,103.82103672078573,102.30870368629765,102.13623939215584,96.13321649664118,116.81583670836024,107.62089737515696,0.7196676775580095,4,0.1262855386226449,1126.0,1104.0,1095.1125,1.0282048647969957,1.0081156045611752,0,0.5625,-2.5151219627245793,79,5,68.8154574618341
120,Oregon St.,P10,14-18,98.70896227982797,214,94.23279131529233,52,0.6303425174920303,120,14,18,8,10,8-10,0.6425204915823576,0.4393337409045053,0.7692405319004105,0.6425204915823576,0.4393337409045053,0.7692405319004105,0.7485959102411651,0.8673687473233018,104.45149541054326,98.22447330436836,104.45149541054326,98.22447330436836,99.48259004859713,91.03847102770091,106.08937052083752,91.62961105626981,0.8435740281886536,7,-0.022672205329988926,1057.0,1087.0,1119.8500000000001,0.9438764120194668,0.9706657141581461,0,0.4444444444444444,-7.189381627295913,149,226,62.602969414710756
121,William & Mary,CAA,21-11,107.28581866937449,82,102.51628483279356,194,0.6278397348315692,121,21,11,12,6,12-6,0.5875571894708966,0.6284738076910408,0.53868291366411,0.5875571894708966,0.6284738076910408,0.53868291366411,0.7768018487022881,0.7168695257788266,102.56184484357483,98.4915526631767,102.56184484357483,98.4915526631767,104.07782662582166,100.14716576953262,110.18476635637926,101.7831683656425,0.7134317106502248,6,0.15892177717237504,1143.0,1120.0,1108.5500000000004,1.0310766316359203,1.0103288079022141,0,0.6666666666666666,-1.6533418302089462,64,1,61.47134072735661
122,Milwaukee,Horz,18-14,104.87015679869083,123,100.25537886668877,151,0.6265690883526119,122,18,14,10,8,10-8,0.5416975808348753,0.5070902381492273,0.5556363334920282,0.5416975808348753,0.5070902381492273,0.5556363334920282,0.8039925729253161,0.8025372209761111,102.96237741605763,100.44308982633076,102.96237741605763,100.44308982633076,101.07718657072752,96.96498235809771,111.54208668613421,103.31792305702875,0.7069875169085645,5,0.007946244614918663,1199.0,1181.0,1196.425,1.0021522452305829,0.9871074242012663,0,0.5555555555555556,-6.310282139369638,131,152,67.37636768883372
123,Utah,MWC,14-17,100.69852909537704,184,96.29747694964146,76,0.6257259831073211,123,14,17,7,9,7-9,0.6147451667546323,0.5403507468696336,0.6608565256948059,0.6147451667546323,0.5403507468696336,0.6608565256948059,0.7577745055467879,0.8355723402964657,104.93841535715089,99.5300201977532,104.93841535715089,99.5300201977532,100.13050128595731,94.5892068247231,103.78165938937921,97.70018620520324,0.6669531607605792,9,-0.03242833976744691,1024.0,1040.0,1054.3375,0.9712260068526444,0.986401413209717,0,0.4375,-7.824863447117665,161,243,66.60805250380307
124,Harvard,Ivy,20-8,105.64427467358169,112,101.0660202269791,165,0.6246871912985957,124,20,8,10,4,10-4,0.42661576829538667,0.5081002892139874,0.33350939706861177,0.42661576829538667,0.5081002892139874,0.33350939706861177,0.8502094102427395,0.8026704651028974,98.78963638886594,102.12568938888387,98.78963638886594,102.12568938888387,105.59134116555616,103.55759575529443,98.72152350895185,97.01662430659081,0.5499175101741557,4,0.07385298951536345,992.0,889.0,900.8375,1.1011974967738354,0.9868594502338103,0,0.7142857142857143,-2.062181584804203,70,29,68.62865493870508
125,Green Bay,Horz,20-13,105.81449031595778,109,101.33937283927487,170,0.6217407197176018,125,20,13,11,7,11-7,0.5393201068748706,0.49217068128788816,0.5561616188710942,0.5393201068748706,0.49217068128788816,0.5561616188710942,0.8245506124967134,0.8438370765918239,102.38075464282355,100.6635272663113,102.38075464282355,100.6635272663113,106.87646133867891,101.35551254183432,140.97740590644435,132.25270804548447,0.6758311002668888,3,0.05242739465408652,1222.0,1201.0,1157.9750000000001,1.0552904855458882,1.0371553790021373,0,0.6111111111111112,-5.449236241686686,120,57,64.90935862212987
126,Princeton,Ivy,21-9,96.88909617237283,245,92.8612701025161,36,0.6197044005393062,126,21,9,11,3,11-3,0.39997156394378724,0.4065011802101607,0.3342062608622879,0.39997156394378724,0.4065011802101607,0.3342062608622879,0.8677574829691052,0.8596317144537218,98.72067563163482,103.15884873347653,98.72067563163482,103.15884873347653,98.78181199657215,90.52587304035477,90.47931802903845,90.90076000832633,0.48664285959954523,2,0.03752257420315319,832.0,693.0,797.5124999999999,1.0432438363035064,0.8689518973056849,0,0.7857142857142857,-3.9235788459276604,93,77,59.97440396305121
127,Montana,BSky,20-10,104.22629824466668,134,99.93302134209829,142,0.6186305149608932,127,20,10,10,6,10-6,0.4382124055018154,0.5002735297901962,0.35953078642454406,0.4382124055018154,0.5002735297901962,0.35953078642454406,0.8749773573665202,0.8306911054426411,101.8990402318481,104.6573098656065,101.8990402318481,104.6573098656065,103.95790685026392,103.01529873560459,98.3394808955074,85.1412126020426,0.8398772950168798,2,0.02222579949254444,1134.0,1016.0,1012.475,1.1200276550038273,1.0034815674461097,0,0.625,-4.655790771099696,108,115,63.10703516745836
128,Boston University,AE,21-14,102.58078592702284,152,98.36688051022259,109,0.6183107761151573,128,21,14,11,5,11-5,0.44715710509901324,0.5962374595207535,0.2780889645724751,0.44715710509901324,0.5962374595207535,0.2780889645724751,0.8478719425757365,0.7524897084258372,99.27592773828344,101.4804641221839,99.27592773828344,101.4804641221839,97.8577276406825,97.79850960979954,116.38850409214044,114.41849050708187,0.5489223090557854,5,-0.027430031274977784,1121.0,990.0,1085.275,1.032917924028472,0.9122111907120314,0,0.6875,-7.46170145176727,155,235,71.23602101810782
129,Niagara,MAAC,18-15,104.17331684464023,137,99.96694413367639,144,0.6163274981718426,129,18,15,9,9,9-9,0.4964834994321454,0.4916551100849159,0.48358498125374794,0.4964834994321454,0.4916551100849159,0.48358498125374794,0.8614260777942024,0.8575430458459379,99.89165415853041,100.60190361838947,99.89165415853041,100.60190361838947,103.89685654287376,100.04170227100806,0,0,0,0,-0.04688811232188417,1287.0,1232.0,1259.1999999999996,1.0220775095298607,0.978398983481576,0,0.5,-8.976654131892897,182,277,69.65088016806448
130,Belmont,ASun,19-12,102.5009759069068,156,98.4668129120234,110,0.6134308215627066,130,19,12,14,6,14-6,0.40242147425075464,0.5567180570403958,0.32934314472835324,0.40242147425075464,0.5567180570403958,0.32934314472835324,0.8714687952824678,0.7397540874087635,99.54328637389106,103.156758552615,99.54328637389106,103.156758552615,99.97274328633476,97.53809128311208,98.84967161130687,98.83602723055336,0.5003968682279036,2,-0.055735720872599814,1457.0,1338.0,1414.9875,1.0296910750094965,0.9455913921501073,0,0.7,-7.038727003102119,147,296,70.02161356096978
131,Western Kentucky,SB,21-13,105.04174967289768,119,100.92528499086353,163,0.6129525093791957,131,21,13,12,6,12-6,0.45439185667455373,0.6243879515931832,0.3498872609145822,0.45439185667455373,0.6243879515931832,0.3498872609145822,0.8760585949205368,0.7868415505399404,100.67191847601282,102.36582324087881,100.67191847601282,102.36582324087881,106.62267161070639,102.12688708298707,146.52042520799992,133.98647181356176,0.7366053947061172,2,-0.01719028524261157,1361.0,1210.0,1224.3375,1.1116215912687473,0.9882895851838238,0,0.6666666666666666,-7.496094287862084,157,210,65.72024193542461
